id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
41544133,5mins->Minamisenju Sta/Superior Double room,312493125,庸彰,荒川区,35.73117,139.79858,一般住宅個室,8945,1,9,2024-05-16,0.17,6,270,4,Hotels and Inns Business Act | 荒川区保健所長 | ３１荒保衛環き（三）第１８号
41544319,5mins->Minamisenju Sta/Standard Double room,312493125,庸彰,荒川区,35.73122,139.79848,一般住宅個室,8389,1,5,2023-01-10,0.09,6,267,0,Hotels and Inns Business Act | 荒川区保健所長 | ３１荒保衛環き（三）第１８号
41723068,5mins->Minamisenju Sta/Compact Double room,312493125,庸彰,荒川区,35.72922,139.79856,一般住宅個室,7340,1,88,2024-05-30,1.68,6,268,22,Hotels and Inns Business Act | 東京都荒川区保健所 | 31ー荒保衛環き(3)第18号
42545901,2mins->Keisei Nippori Station/1 beds in Mixed Dorm,317905461,Hotel Owl Tokyo Nippori,荒川区,35.72929,139.77327,共有部屋,3957,1,45,2024-05-05,0.91,7,212,16,Hotels and Inns Business Act | 荒川区保健所長　倉橋俊至 | ２９荒保衛環き(三)第３号
43042030,"70-90％ Foreigner: US, Asia･Aussi, India S.America",12014384,Toshio,荒川区,35.74411,139.77157,一般住宅個室,,2,3,2023-08-07,0.20,4,365,2,Hotels and Inns Business Act | 荒川区保健所 | ２８荒保衛環き(三)第３号
43161547,Monthly.3KINGsize&1sofaBED.FreeWifi.MINAMISENJYU,44079764,剛聡,荒川区,35.73983,139.79654,建物全体,22500,30,5,2024-01-16,0.10,2,247,2,Hotels and Inns Business Act | 東京都荒川区保健所 | 30荒保衛環き（三）第29号
43649146,デザイナーズルーム/ハウススタジオ/自然光/モルタル塗装/西日暮里7分/ペット可/撮影多数,62629889,Katsuaki,荒川区,35.73558,139.77315,建物全体,18086,1,361,2024-06-19,7.33,1,248,56,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き(三)第26号
44081580,"2F/Nippori, Yanaka, Ueno, Asakusa/Max for 3, Wi-Fi",349117832,Ryouichi,荒川区,35.7486,139.78536,建物全体,7371,1,27,2024-06-16,0.57,1,107,15,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き(三)第28号
44666197,Special Price Now!METRO 3MINS /24 ㎡ .WiFi D25,361647875,The Light Inn,荒川区,35.74084,139.77014,一般住宅個室,14674,1,82,2024-06-25,1.76,4,151,50,Hotels and Inns Business Act |  東京都荒川区保健所 | 31荒保衛環き（三）第6号
44766097,Special Price Now!METRO 3MINS /24 ㎡ .WiFi W9,361647875,The Light Inn,荒川区,35.74199,139.76973,一般住宅個室,11340,1,47,2024-06-06,1.00,4,129,14,Hotels and Inns Business Act | 東京都荒川区保健所 | 31荒保衛環き（三）第6号
45510832,nestay apartment tokyo nippori 103,325732862,Nestay,荒川区,35.73174,139.77903,建物全体,10722,1,30,2024-04-30,0.82,31,78,12,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45510953,nestay apartment tokyo nippori 201,325732862,Nestay,荒川区,35.729886325718354,139.7801439541855,建物全体,9786,1,24,2024-06-13,1.25,31,122,17,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511133,nestay apartment tokyo nippori 202,325732862,Nestay,荒川区,35.72995,139.77894,建物全体,9786,1,6,2024-01-29,0.35,31,113,3,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511197,nestay apartment tokyo nippori 203,325732862,Nestay,荒川区,35.72992,139.78019,建物全体,10722,1,46,2024-06-09,1.02,31,103,27,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511265,nestay apartment tokyo nippori 301,325732862,Nestay,荒川区,35.7319,139.77933,建物全体,9786,1,15,2024-05-25,0.81,31,148,9,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511322,nestay apartment tokyo nippori 302,325732862,Nestay,荒川区,35.73052,139.77867,建物全体,9786,1,17,2024-04-14,0.78,31,156,10,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511367,nestay apartment tokyo nippori 303,356490069,Lifeng,荒川区,35.72983,139.77887,建物全体,10722,1,27,2024-06-15,1.33,19,105,16,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511466,nestay apartment tokyo nippori 401,325732862,Nestay,荒川区,35.7301,139.78047,建物全体,9786,1,25,2024-04-16,0.55,31,162,13,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511504,nestay apartment tokyo nippori 402,325732862,Nestay,荒川区,35.73001,139.78059,建物全体,9786,1,30,2024-05-18,1.55,31,160,15,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45511569,nestay apartment tokyo nippori 403,325732862,Nestay,荒川区,35.73122,139.78047,建物全体,10722,1,4,2024-01-31,0.49,31,123,4,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き(三)第4号
45713135,"3 mins/Nippori , 70 sqm ,with kitchen, living room",32819904,ふたばホテル,荒川区,35.73069,139.7711,一般住宅個室,28257,2,184,2024-06-27,5.92,2,81,96,Hotels and Inns Business Act | 東京都荒川区保健所 |  2荒保衛環き(三)第2号
46998762,和室2名・無料Wi-FiでテレワークOK！谷根千エリアの中心！日暮里・西日暮里・千駄木駅が最寄！,249333581,Sakura Hotel Nippori,荒川区,35.72873,139.76534,一般住宅個室,,1,18,2024-03-26,0.68,7,290,4,Hotels and Inns Business Act | 文京区文京保健所 | 28文文生環き第504号
47117220,精品之家，舒适大床、免费Wi-Fi，3车站可利用，优越地段（南千住201）,50402863,Hironobu,荒川区,35.728999721551965,139.79915793190818,建物全体,19885,1,62,2024-06-26,4.16,15,130,48,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10312号
48797772,癒やし空間駅前さくらイン　リモートワーク演奏練習可　JR西日暮里駅徒歩30秒　貸切使用　,173137630,Sakura,荒川区,35.73166,139.76533,一般住宅個室,7643,2,77,2024-06-15,1.96,1,106,27,Hotels and Inns Business Act | 荒川区保健所 | ２荒保衛環き(三)第９号
573648894408203820,買い物便利、交通便利、安心安全の宿,447521237,紀代士,荒川区,35.74452,139.77763,一般住宅個室,,1,13,2023-07-20,0.67,1,0,1,Hotels and Inns Business Act | 荒川区保健所 | ３荒保衛環き（三）第３号
582306429556111548,Best in Nishinippori/2-4min to JR/Le Petit Tokyo,68939316,Scott,荒川区,35.73133,139.76934,建物全体,9633,2,47,2024-06-23,1.98,5,62,31,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第２５号
588056075250359845,4 Storey House/Nippori Sta. in 3mins/LePetitTokyo,68939316,Scott,荒川区,35.73077,139.77096,建物全体,36000,1,5,2024-06-14,0.34,5,5,3,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第２５号
613449801729717911,【K.House】New 3-floor house easy access from Narita,124810020,Kaho,荒川区,35.73824587132743,139.77302449752443,建物全体,28245,2,31,2024-06-08,1.27,1,202,9,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第２０号
614097818374013832,キッチン付きアパートメントホテル｜50㎡｜最大6名,456247666,Minn Machiya,荒川区,35.745330810546875,139.7827606201172,建物全体,26966,1,9,2024-03-08,0.48,8,147,2,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
616537741998599564,Sweet Home in Nishinippori/3min to JR/LePetitTokyo,68939316,Scott,荒川区,35.73052,139.76971,建物全体,9246,2,35,2024-06-20,2.21,5,76,25,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第25号
624285335897510798,キッチン付きアパートメントホテル｜39㎡｜最大5名,456247666,Minn Machiya,荒川区,35.745357513427734,139.78274536132812,建物全体,26084,1,2,2024-02-11,0.11,8,140,1,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
624288292010176236,キッチン付きアパートメントホテル｜50㎡｜最大6名with Skytree,456247666,Minn Machiya,荒川区,35.745330810546875,139.78277587890625,建物全体,27406,1,5,2024-05-06,0.22,8,143,2,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
624291876183851310,キッチン付きアパートメントホテル｜32㎡｜最大5名,456247666,Minn Machiya,荒川区,35.745361328125,139.78277587890625,建物全体,25644,1,3,2024-02-04,0.15,8,142,2,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
624300853432828326,キッチン付きアパートメントホテル｜39㎡｜最大5名with Skytree,456247666,Minn Machiya,荒川区,35.745330810546875,139.7827606201172,建物全体,26966,1,24,2023-10-29,1.29,8,149,5,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
624303846648964151,キッチン付きアパートメントホテル｜36㎡｜最大4名,456247666,Minn Machiya,荒川区,35.745330810546875,139.7827606201172,建物全体,25644,1,0,,,8,144,0,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
641007091234365625,東京Hotel 山手線 TokyoNEST日暮里 A 成田 skyliner 上野 谷中銀座 淺草,222463528,Lisa,荒川区,35.729371686063374,139.77341583068846,一般住宅個室,13508,2,92,2024-06-25,3.82,5,142,28,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第４号 	
643071782523393506,東京ホテル  山手線 TokyoNEST日暮里 C 成田 skyliner 上野 谷中銀座 淺草,222463528,Lisa,荒川区,35.729372,139.773416,一般住宅個室,12360,2,143,2024-06-21,5.86,5,130,41,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第４号
643071823203462340,東京ホテル  山手線 TokyoNEST日暮里 B 成田 skyliner 上野 谷中銀座 淺草,222463528,Lisa,荒川区,35.729372,139.773416,一般住宅個室,13030,2,38,2024-05-08,1.56,5,146,10,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第４号
643096955067729181,東京Hotel 山手線 TokyoNEST日暮里 EF 成田 skyliner 上野 谷中銀座 淺草,222463528,Lisa,荒川区,35.72938910506234,139.77338364418029,一般住宅個室,11393,2,17,2024-01-11,0.72,5,159,3,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第４号
643172374484609605,東京Hotel 山手線 TokyoNEST日暮里 D 成田 skyliner 上野 谷中銀座 淺草,222463528,Lisa,荒川区,35.72940652405751,139.77342655952452,一般住宅個室,27192,2,24,2024-05-07,1.00,5,130,6,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第４号
643350769454017754,【セール開始!】駅徒歩2分/上野5分/日暮里/浅草までアクセス良好! 一軒家丸ごと貸切,37562047,Kazutaka&Megumi,荒川区,35.73214,139.77845,建物全体,48629,2,55,2024-06-27,2.71,4,218,33,Hotels and Inns Business Act | 荒川区保健所 | ３０荒保衛環き(三)第１０号
661049124440120853,キッチン付きアパートメントホテル｜39㎡｜最大5名,456247666,Minn Machiya,荒川区,35.74534434899998,139.78276536906432,建物全体,25644,1,2,2023-01-06,0.10,8,136,0,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
661053280103616492,キッチン付きアパートメントホテル｜39㎡｜最大5名with Skytree,456247666,Minn Machiya,荒川区,35.745348702876626,139.78278682673644,建物全体,26525,1,6,2024-01-02,0.33,8,141,1,Hotels and Inns Business Act | 荒川区保健所 | 29荒保衛環き(三)第11号
756346064719558650,Tokyo Yamanote line 5min House,125819073,Xiaohong,荒川区,35.73649,139.7705,建物全体,8286,2,51,2024-06-16,2.60,3,203,35,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き（三）第１６号
770627298784185853,広々5LDK /トイレ3つ/屋上テラス付き/グループ旅行に最適/貸切/浅草まで1駅,463540656,Kasumi,荒川区,35.7299378,139.7967839,一般住宅個室,18643,1,48,2024-06-28,2.74,2,239,31,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き(三)第１号
785014566647964564,-FAV TOKYO 西日暮里- スリーベッドバンクルーム,490284186,Fav Tokyo,荒川区,35.733617815260175,139.76841112100897,一般住宅個室,,1,0,,,2,29,0,Hotels and Inns Business Act | 荒川区保健所 | ４荒保衛環き（三）第１号
785034886751796935,-FAV TOKYO 西日暮里- ツーベッドバンクルーム,490284186,Fav Tokyo,荒川区,35.73360203346212,139.7683953361732,一般住宅個室,,1,0,,,2,29,0,Hotels and Inns Business Act | 荒川区保健所 | ４荒保衛環き（三）第１号
801762979383639961,Sunny apartment  Nippori Sta. 5mins/big bed（R401）,232836811,Chonglin,荒川区,35.73011,139.7744234,建物全体,10214,1,30,2024-06-21,1.79,40,95,22,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
830879266394938352,【网红景点谷中银座，拍照打卡必到】新宿银座涉谷成田机场直达，日暮里车站步行5分钟（R302号室）,232836811,Chonglin,荒川区,35.7301324,139.7743455,建物全体,9450,1,25,2024-06-13,2.51,40,98,25,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き（三）第8号
850439647888006895,1階の広々としたお部屋/浅草まで1駅/専用トイレ＆シャワー付,463540656,Kasumi,荒川区,35.7299378,139.7967839,一般住宅個室,11571,1,54,2024-06-25,3.57,2,273,40,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き(三)第１号
852546023285718166,R11・一戸建て 山手線日暮里駅徒歩8分 上野3分 新宿、秋叶原、涉谷 成田空港へ乗り換えなし,239039240,明,荒川区,35.7268459044125,139.77788754546447,建物全体,32857,3,11,2024-06-10,0.73,19,155,10,M130030963
856929146222166098,Nippori Fabric Hotel 301,31734605,琢居,荒川区,35.7264449,139.7748727,建物全体,16857,1,22,2024-05-26,1.60,30,11,21,M130013530
860947072724829028,日光ビルAまたはB,251732656,基,荒川区,35.72997536299169,139.80023649362616,一般住宅個室,5500,30,4,2023-12-04,0.37,2,159,4,M130016478
876976664566333714,Tokyo sia home oku 401,351115054,Sia,荒川区,35.74943,139.75357,建物全体,16000,2,6,2024-06-14,0.96,25,62,6,M130016070
878890807319612515,#日暮里站步行5分钟/三人间@共用浴室/厕所/厨房/洗衣机,365388609,池田,荒川区,35.7277843297323,139.77375210219387,一般住宅個室,25000,1,0,,,2,181,0,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き（三）第6号
889545930076192695,#日暮里站步行5分钟/四人间@共用浴室/厕所/厨房/洗衣机,365388609,池田,荒川区,35.728693,139.7745332,建物全体,,1,0,,,2,180,0,Hotels and Inns Business Act | 荒川区保健所 | 2荒保衛環き（三）第6号
899158432122852659,403,413301468,根本,荒川区,35.72891246533216,139.77186474949121,一般住宅個室,,1,3,2024-03-17,0.27,1,365,3,Hotels and Inns Business Act | 荒川区保健所 | ３荒保衛環き（三）第２号
922113934946461977,Nippori Fabric Hotel 601,31734605,琢居,荒川区,35.7265501,139.7747329,建物全体,16857,1,20,2024-05-29,2.25,30,12,20,M130013533
924938121215913381,Secret Japanese house【犀】in Ueno,522834148,Keisuke,荒川区,35.72743,139.78446,建物全体,37957,4,20,2024-06-17,2.70,1,292,20,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10084号
959220633268784826,Nippori sta 5 mins walk#airport36min#Max 2 guests,532151732,佳,荒川区,35.729214,139.7746031,建物全体,8000,2,26,2024-06-11,3.39,7,212,26,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第４号
959228167693044836,Nippori sta 5 mins walk#airport36min#Max 2 guests,532151732,佳,荒川区,35.729214,139.7746031,建物全体,9271,2,15,2024-06-03,1.65,7,235,15,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第４号
959251623076888379,Nippori sta 5 mins walk#airport36min#Max 2 guests,532151732,佳,荒川区,35.729214,139.7746031,建物全体,8229,2,19,2024-06-05,1.94,7,231,19,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第４号
959261408064448384,Nippori sta 5 mins walk#airport36min#Max 5 guests,532151732,佳,荒川区,35.729214,139.7746031,建物全体,16657,2,21,2024-06-08,2.43,7,149,21,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第４号
972726115433397278,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73325191238332,139.77680350057184,共有部屋,3620,1,3,2024-04-23,0.44,99,90,3,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
983749587074338637,JR山手線鶯谷駅から徒歩7分 2LDK アパートメントスイート,283486959,Randor,荒川区,35.72744010086854,139.7801900514969,一般住宅個室,27302,1,3,2024-02-18,0.32,2,256,3,Hotels and Inns Business Act | 荒川区保健所 | ３０荒保衛環き(三)第２７号
1012542244288806455,居民住宅 榻榻米房间体验日式风情/三层别墅/免费停车场,71920606,Heyao,荒川区,35.737349894464884,139.77073410252086,建物全体,26351,1,8,2024-06-15,1.19,16,189,8,Hotels and Inns Business Act | 東京都北区保健所 | ５北健生環き第３1号
1017792654281603562,Family suite can accommodate 6 people/Tokyo/Taito,199863640,欣欣,荒川区,35.73306,139.79116,建物全体,23541,2,8,2024-05-31,1.30,37,171,8,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第１１号
1017802107859323010,Standard room can accommodate 3 people Tokyo/Taito,199863640,欣欣,荒川区,35.73346,139.79249,一般住宅個室,11413,2,2,2024-01-01,0.28,37,236,2,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第１１号
1017807811904769930,Standard room can accommodate 3 people/Tokyo/Taito,199863640,欣欣,荒川区,35.733414383278614,139.7924687994605,建物全体,10102,2,0,,,37,234,0,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第１１号
1017810103388684111,Standard room can accommodate 3 people/Tokyo/Taito,199863640,欣欣,荒川区,35.73345,139.79326,建物全体,11413,2,1,2024-05-24,0.81,37,243,1,Hotels and Inns Business Act | 荒川区保健所 | ３１荒保衛環き(三)第１１号
1018595742326796728,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73255,139.77649,共有部屋,3620,1,1,2024-01-01,0.16,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018597245037912505,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73163,139.77843,共有部屋,3620,1,36,2024-05-20,5.14,99,90,36,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018598590958473924,【男性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73233,139.77879,共有部屋,3620,1,2,2023-12-29,0.32,99,90,2,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018599660677523470,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73195091133788,139.77874637949418,共有部屋,3466,1,1,2023-12-04,0.14,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018601313907331834,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73254,139.77878,共有部屋,3466,1,4,2024-05-01,0.71,99,90,4,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018602326086515054,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73302,139.77645,共有部屋,3466,1,1,2024-01-02,0.17,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018603978867155387,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.731948896733954,139.77651474191057,共有部屋,3466,1,2,2024-03-26,0.29,99,90,2,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018605673421639152,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73376855218337,139.77809600840754,共有部屋,3466,1,4,2024-04-06,0.58,99,90,4,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018607505397634214,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73202959629888,139.7784192884069,共有部屋,3466,1,1,2023-12-03,0.14,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018608873700288725,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.733739131858755,139.77716400483973,共有部屋,3466,1,0,,,99,90,0,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018610765299020410,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73199297547007,139.7766268169419,共有部屋,3466,1,1,2023-12-10,0.15,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018611780326150508,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73366,139.77881,共有部屋,3466,1,4,2024-04-26,0.59,99,90,4,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018612774694581019,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73393,139.77699,共有部屋,3466,1,0,,,99,90,0,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018613934610314912,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.733215686447856,139.77649586183617,共有部屋,3466,1,0,,,99,90,0,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018615034211969390,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73164726799424,139.77665216674285,共有部屋,3466,1,2,2024-04-26,0.33,99,90,2,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018616153448511860,【限男性】站前一分钟/单人床位/旅行/留学/工作搬迁/暂住便利/JR直达成田，上野，涉谷，浅草，池袋,110379659,Wang,荒川区,35.73224,139.7786,共有部屋,3466,1,1,2023-12-31,0.16,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018618490141902686,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73348564997136,139.7783825722656,共有部屋,3455,1,0,,,99,90,0,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018619542797729713,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73245,139.77868,共有部屋,3455,1,2,2023-12-05,0.29,99,90,2,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018620856450945963,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73388708910138,139.77846262740655,共有部屋,3455,1,1,2024-02-02,0.20,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018621938104841223,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73371,139.77684,共有部屋,3455,1,1,2023-12-09,0.15,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018622954927089400,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.731790790864565,139.77732336435827,共有部屋,3455,1,16,2024-05-06,2.20,99,90,16,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018624122537654193,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73385769155273,139.77872083950876,共有部屋,3455,1,2,2023-11-25,0.27,99,90,2,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018625063060510604,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73318218236781,139.776506727328,共有部屋,3455,1,0,,,99,90,0,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018674438761237098,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73379542593539,139.7780773134112,共有部屋,3455,1,1,2023-11-28,0.14,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018675634211209003,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73183,139.77867,共有部屋,3455,1,2,2024-02-05,0.28,99,90,2,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018690766122999988,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73358031237602,139.7783459893528,共有部屋,3455,1,17,2024-06-15,2.63,99,90,17,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018692862005948477,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.7334,139.77831,共有部屋,3455,1,3,2023-12-12,0.44,99,90,3,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018693849527818582,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73178,139.77841,共有部屋,3455,1,0,,,99,90,0,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018695396642886285,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73361,139.77809,共有部屋,3455,1,1,2024-01-09,0.17,99,90,1,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
1018696339387971242,【女性限定】站前一分钟/实惠单人床位/旅行/留学/工作搬迁暂住便利/JR直达成田，上野，涉谷，浅草,110379659,Wang,荒川区,35.73227,139.77855,共有部屋,3455,1,3,2024-03-09,0.43,99,90,3,Hotels and Inns Business Act | 荒川区保健所 | ５荒保衛環き（三）第２号
